unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,lat2,lon2
13794526,JJ204485,2025-04-03,013Xx S Wabash Ave,0460,Battery,Simple,Commercial / Business Office,False,False,131,1,3,33,08B,1176976.0,1894313.0,2025,2025-04-11,41.865336883,-87.625785555,41.865336883,-87.625785555
13794525,JJ204527,2025-04-03,008Xx W 33Rd Pl,0560,Assault,Simple,Apartment,False,True,913,9,11,60,08A,1171253.0,1882782.0,2025,2025-04-11,41.833822373,-87.647132969,41.833822373,-87.647132969
13803587,JJ215546,2025-04-03,019Xx W Chicago Ave,1150,Deceptive Practice,Credit Card Fraud,Gas Station,False,False,1212,12,36,24,11,1163166.0,1905351.0,2025,2025-04-15,41.895927235,-87.676172074,41.895927235,-87.676172074
13794546,JJ204520,2025-04-03,069Xx S Aberdeen St,0710,Theft,Theft From Motor Vehicle,Vehicle - Commercial,False,False,733,7,16,68,06,1170180.0,1858813.0,2025,2025-04-11,41.768072278,-87.651767393,41.768072278,-87.651767393
13796087,JJ205506,2025-04-03,001Xx N Damen Ave,0820,Theft,$500 And Under,Sidewalk,False,False,1223,12,27,28,06,1163048.0,1901170.0,2025,2025-04-11,41.884456714,-87.67672297,41.884456714,-87.67672297
13795115,JJ204729,2025-04-03,041Xx S Western Ave,1153,Deceptive Practice,Financial Identity Theft Over $ 300,Nan,False,False,921,9,12,58,11,1161059.0,1877079.0,2025,2025-04-11,41.818390054,-87.68469507,41.818390054,-87.68469507
13795520,JJ205718,2025-04-03,036Xx W Douglas Blvd,1152,Deceptive Practice,Illegal Use Cash Card,Apartment,False,False,1011,10,24,29,11,1152452.0,1893217.0,2025,2025-04-11,41.862848698,-87.715843128,41.862848698,-87.715843128
13794607,JJ204535,2025-04-03,027Xx W Peterson Ave,051A,Assault,Aggravated - Handgun,Street,True,False,2413,24,50,2,04A,1156765.0,1939748.0,2025,2025-04-11,41.990447044,-87.698746362,41.990447044,-87.698746362
13794542,JJ204486,2025-04-03,033Xx W Huron St,0820,Theft,$500 And Under,Street,False,True,1121,11,27,23,06,1154155.0,1904471.0,2025,2025-04-11,41.893697059,-87.70929118,41.893697059,-87.70929118
13794591,JJ204505,2025-04-03,012Xx N Larrabee St,0860,Theft,Retail Theft,Department Store,True,False,1822,18,27,8,06,1172111.0,1908362.0,2025,2025-04-11,41.903996883,-87.643230238,41.903996883,-87.643230238
13794594,JJ204516,2025-04-03,013Xx W 64Th St,1310,Criminal Damage,To Property,Apartment,False,False,724,7,16,67,14,1168289.0,1862318.0,2025,2025-04-11,41.777731352,-87.658597995,41.777731352,-87.658597995
13795125,JJ204705,2025-04-03,084Xx S Stewart Ave,0860,Theft,Retail Theft,Department Store,False,False,622,6,21,44,06,1175094.0,1849051.0,2025,2025-04-11,41.741175901,-87.6340462,41.741175901,-87.6340462
13794780,JJ204497,2025-04-03,086Xx S Cottage Grove Ave,0860,Theft,Retail Theft,Convenience Store,True,False,632,6,6,44,06,1183071.0,1847869.0,2025,2025-04-11,41.737750767,-87.604855911,41.737750767,-87.604855911
13795522,JJ204971,2025-04-03,015Xx S Blue Island Ave,5007,Other Offense,Other Weapons Violation,Commercial / Business Office,False,False,1233,12,28,28,26,1168176.0,1892810.0,2025,2025-04-11,41.861407008,-87.658133845,41.861407008,-87.658133845
13795947,JJ206322,2025-04-03,067Xx N Seeley Ave,1152,Deceptive Practice,Illegal Use Cash Card,Apartment,False,False,2412,24,40,2,11,1161410.0,1944586.0,2025,2025-04-11,42.003626951,-87.68152558,42.003626951,-87.68152558
13794557,JJ204524,2025-04-03,025Xx W Monroe St,0486,Battery,Domestic Battery Simple,Apartment,False,True,1125,11,27,28,08B,1159454.0,1899598.0,2025,2025-04-11,41.880217704,-87.689963891,41.880217704,-87.689963891
13794651,JJ204536,2025-04-03,076Xx S Phillips Ave,2825,Other Offense,Harassment By Telephone,Apartment,False,False,421,4,7,43,26,1193857.0,1854800.0,2025,2025-04-11,41.756512672,-87.565112777,41.756512672,-87.565112777
13794750,JJ204543,2025-04-03,086Xx S Cottage Grove Ave,1330,Criminal Trespass,To Land,Convenience Store,True,False,632,6,6,44,26,1183071.0,1847869.0,2025,2025-04-11,41.737750767,-87.604855911,41.737750767,-87.604855911
13794710,JJ204622,2025-04-03,016Xx S Racine Ave,0760,Burglary,Burglary From Motor Vehicle,Street,False,False,1233,12,25,31,06,1168634.0,1892133.0,2025,2025-04-11,41.859539368,-87.656472214,41.859539368,-87.656472214
13794639,JJ204655,2025-04-03,030Xx S Halsted St,1156,Deceptive Practice,Attempt - Financial Identity Theft,Gas Station,False,False,914,9,11,60,11,1171465.0,1884664.0,2025,2025-04-11,41.838982099,-87.646299864,41.838982099,-87.646299864
13794668,JJ204548,2025-04-03,007Xx E 43Rd St,0560,Assault,Simple,Apartment,False,False,214,2,4,38,08A,1181953.0,1876664.0,2025,2025-04-11,41.816792881,-87.608062183,41.816792881,-87.608062183
13794585,JJ204592,2025-04-03,048Xx S Ashland Ave,0530,Assault,Aggravated - Other Dangerous Weapon,Small Retail Store,False,False,931,9,20,61,04A,1166490.0,1872617.0,2025,2025-04-11,41.8060316,-87.664899606,41.8060316,-87.664899606
13794567,JJ204558,2025-04-03,071Xx S South Chicago Ave,0560,Assault,Simple,School - Private Grounds,False,False,324,3,5,69,08A,1183013.0,1857906.0,2025,2025-04-11,41.765294699,-87.604757012,41.765294699,-87.604757012
13796671,JJ207017,2025-04-03,090Xx S Greenwood Ave,0820,Theft,$500 And Under,Vehicle Non-Commercial,False,False,413,4,8,47,06,1185129.0,1845187.0,2025,2025-04-11,41.730343016,-87.597400043,41.730343016,-87.597400043
13794904,JJ204794,2025-04-03,040Xx N Ashland Ave,0460,Battery,Simple,School - Public Building,False,False,1912,19,47,6,08B,1164934.0,1926849.0,2025,2025-04-11,41.954881682,-87.669066936,41.954881682,-87.669066936
13794599,JJ204611,2025-04-03,017Xx N Keystone Ave,0460,Battery,Simple,Street,False,True,2534,25,26,20,08B,1149111.0,1911318.0,2025,2025-04-11,41.912585094,-87.727638664,41.912585094,-87.727638664
13794577,JJ204614,2025-04-03,008Xx W 119Th St,0820,Theft,$500 And Under,Department Store,False,False,524,5,21,53,06,1172868.0,1825938.0,2025,2025-04-11,41.677799762,-87.642881123,41.677799762,-87.642881123
13794772,JJ204861,2025-04-03,018Xx W Webster Ave,1320,Criminal Damage,To Vehicle,Street,False,False,1432,14,32,22,14,1163566.0,1914655.0,2025,2025-04-11,41.921449649,-87.674440469,41.921449649,-87.674440469
13795042,JJ205088,2025-04-03,064Xx W Wabansia Ave,0486,Battery,Domestic Battery Simple,Apartment,True,True,2513,25,29,25,08B,1132854.0,1910605.0,2025,2025-04-11,41.910928039,-87.787380336,41.910928039,-87.787380336
13800690,JJ211895,2025-04-03,088Xx S Greenwood Ave,0560,Assault,Simple,Commercial / Business Office,False,False,412,4,8,47,08A,1185090.0,1846653.0,2025,2025-04-11,41.734366796,-87.597496998,41.734366796,-87.597496998
13794630,JJ204581,2025-04-03,028Xx W 31St St,0560,Assault,Simple,Street,False,False,1033,10,24,30,08A,1158016.0,1883986.0,2025,2025-04-11,41.837406187,-87.695669827,41.837406187,-87.695669827
13795700,JJ205896,2025-04-03,021Xx N Western Ave,0810,Theft,Over $500,Residence,False,False,1432,14,32,22,06,1160016.0,1914213.0,2025,2025-04-11,41.920310877,-87.687496292,41.920310877,-87.687496292
13794631,JJ204593,2025-04-03,102Xx S Vincennes Ave,2028,Narcotics,Possess - Synthetic Drugs,Street,True,False,2232,22,21,73,18,1169280.0,1836789.0,2025,2025-04-11,41.707654828,-87.655701951,41.707654828,-87.655701951
13794606,JJ204571,2025-04-03,106Xx S Lowe Ave,2820,Other Offense,Telephone Threat,Residence,False,True,2233,22,21,49,08A,1173858.0,1834384.0,2025,2025-04-11,41.700955071,-87.639008219,41.700955071,-87.639008219
13795714,JJ205932,2025-04-03,007Xx E 111Th St,4650,Other Offense,Sex Offender - Fail To Register,Police Facility / Vehicle Parking Lot,True,False,531,5,9,50,26,1183356.0,1831503.0,2025,2025-04-11,41.692833841,-87.60431945,41.692833841,-87.60431945
13794677,JJ204652,2025-04-03,002Xx N Columbus Dr,0810,Theft,Over $500,Apartment,False,True,114,1,42,32,06,1178300.0,1901983.0,2025,2025-04-11,41.88635374,-87.620691382,41.88635374,-87.620691382
13794715,JJ204739,2025-04-03,042Xx S Langley Ave,1187,Deceptive Practice,State Benefits Fraud,Other (Specify),False,False,214,2,4,38,11,1181634.0,1877123.0,2025,2025-04-11,41.818059794,-87.609218152,41.818059794,-87.609218152
13794659,JJ204597,2025-04-03,102Xx S Aberdeen St,1365,Criminal Trespass,To Residence,Residence,False,False,2232,22,21,73,26,1170793.0,1836910.0,2025,2025-04-11,41.707954065,-87.650157786,41.707954065,-87.650157786
13794733,JJ204721,2025-04-03,023Xx N Cannon Dr,0810,Theft,Over $500,Parking Lot / Garage (Non Residential),False,False,1814,18,43,7,06,1174858.0,1915787.0,2025,2025-04-11,41.924310326,-87.632917185,41.924310326,-87.632917185
13794643,JJ204594,2025-04-03,073Xx S Ashland Ave,0860,Theft,Retail Theft,Small Retail Store,True,False,735,7,17,67,06,1166958.0,1855870.0,2025,2025-04-11,41.760065748,-87.663661519,41.760065748,-87.663661519
13794667,JJ204602,2025-04-03,006Xx E 45Th St,1310,Criminal Damage,To Property,Residence,False,True,221,2,3,38,14,1181279.0,1875317.0,2025,2025-04-11,41.813112192,-87.610576113,41.813112192,-87.610576113
13794558,JJ204606,2025-04-03,081Xx S East End Ave,2825,Other Offense,Harassment By Telephone,Residence,False,True,414,4,8,45,26,1189017.0,1851189.0,2025,2025-04-11,41.746720988,-87.58296556,41.746720988,-87.58296556
13798285,JJ209031,2025-04-03,095Xx S Prospect Ave,0460,Battery,Simple,School - Public Grounds,False,False,2213,22,19,72,08B,1166605.0,1841469.0,2025,2025-04-11,41.720554837,-87.665364942,41.720554837,-87.665364942
13795170,JJ205215,2025-04-03,069Xx S Green St,1751,Offense Involving Children,Criminal Sexual Abuse By Family Member,Apartment,False,True,733,7,16,68,17,1171833.0,1858784.0,2025,2025-04-11,41.767956594,-87.645709239,41.767956594,-87.645709239
13796720,JJ207212,2025-04-03,075Xx S Vernon Ave,0610,Burglary,Forcible Entry,Apartment,False,False,624,6,6,69,05,1180550.0,1855170.0,2025,2025-04-11,41.757843719,-87.613868453,41.757843719,-87.613868453
13794815,JJ204876,2025-04-03,038Xx W 79Th St,1320,Criminal Damage,To Vehicle,Street,False,False,833,8,18,70,14,1152012.0,1851952.0,2025,2025-04-11,41.749620324,-87.718541892,41.749620324,-87.718541892
13795159,JJ204809,2025-04-03,042Xx W 15Th St,0460,Battery,Simple,School - Public Building,False,False,1012,10,24,29,08B,1148122.0,1892367.0,2025,2025-04-11,41.860600554,-87.731760097,41.860600554,-87.731760097
13802614,JJ214358,2025-04-03,009Xx W Oakdale Ave,1153,Deceptive Practice,Financial Identity Theft Over $ 300,Apartment,False,False,1933,19,44,6,11,1169549.0,1919784.0,2025,2025-04-13,41.935395624,-87.652307855,41.935395624,-87.652307855
13794644,JJ204634,2025-04-03,0Xx N Lavergne Ave,0560,Assault,Simple,Apartment,False,True,1533,15,28,25,08A,1143050.0,1899765.0,2025,2025-04-11,41.880997625,-87.750193951,41.880997625,-87.750193951
13794627,JJ204635,2025-04-03,087Xx S Saginaw Ave,0430,Battery,Aggravated - Other Dangerous Weapon,Apartment,False,True,423,4,7,46,04B,1195396.0,1847482.0,2025,2025-04-11,41.73639365,-87.559713876,41.73639365,-87.559713876
13801519,JJ212916,2025-04-03,045Xx N Hazel St,0820,Theft,$500 And Under,Hospital Building / Grounds,False,False,1914,19,46,3,06,1169442.0,1930522.0,2025,2025-04-12,41.964863437,-87.652387549,41.964863437,-87.652387549
13794934,JJ204896,2025-04-03,041Xx W Monroe St,1365,Criminal Trespass,To Residence,Apartment,True,False,1115,11,28,26,26,1148886.0,1899341.0,2025,2025-04-11,41.879723306,-87.72877531,41.879723306,-87.72877531
13794764,JJ204854,2025-04-03,002Xx S Central Park Blvd,0890,Theft,From Building,Residence - Yard (Front / Back),False,False,1123,11,28,27,06,1152425.0,1898704.0,2025,2025-04-11,41.877906167,-87.715797338,41.877906167,-87.715797338
13794922,JJ204942,2025-04-03,015Xx N Springfield Ave,1153,Deceptive Practice,Financial Identity Theft Over $ 300,Other (Specify),False,False,2535,25,26,23,11,1150096.0,1909943.0,2025,2025-04-11,41.908792818,-87.724055881,41.908792818,-87.724055881
13794723,JJ204624,2025-04-03,008Xx E 82Nd St,143A,Weapons Violation,Unlawful Possession - Handgun,Apartment,True,False,631,6,8,44,15,1183443.0,1850811.0,2025,2025-04-11,41.745815287,-87.603401588,41.745815287,-87.603401588
13795580,JJ204674,2025-04-03,042Xx S St Lawrence Ave,0460,Battery,Simple,School - Public Building,False,False,214,2,4,38,08B,1180964.0,1877123.0,2025,2025-04-11,41.818075262,-87.611675899,41.818075262,-87.611675899
13794614,JJ204609,2025-04-03,026Xx N Elston Ave,0860,Theft,Retail Theft,Department Store,True,False,1432,14,32,22,06,1160867.0,1917657.0,2025,2025-04-11,41.929743818,-87.684273777,41.929743818,-87.684273777
13794618,JJ204621,2025-04-03,020Xx S Keeler Ave,2024,Narcotics,Possess - Heroin (White),Sidewalk,True,False,1012,10,24,29,18,1148704.0,1889836.0,2025,2025-04-11,41.853643966,-87.72968901,41.853643966,-87.72968901
13794636,JJ204649,2025-04-03,067Xx S Western Ave,0530,Assault,Aggravated - Other Dangerous Weapon,Small Retail Store,False,False,832,8,16,66,04A,1161539.0,1859806.0,2025,2025-04-11,41.770980744,-87.6834133,41.770980744,-87.6834133
13794717,JJ204631,2025-04-03,024Xx S Wallace St,0495,Battery,Aggravated Of A Senior Citizen,Parking Lot / Garage (Non Residential),False,False,914,9,11,34,04B,1172602.0,1888201.0,2025,2025-04-11,41.848662889,-87.64202317,41.848662889,-87.64202317
13802651,JJ214413,2025-04-03,041Xx W Addison St,0460,Battery,Simple,School - Private Grounds,False,False,1731,17,30,16,08B,1148155.0,1923608.0,2025,2025-04-13,41.946328435,-87.730833522,41.946328435,-87.730833522
13794663,JJ204619,2025-04-03,019Xx W Fullerton Ave,0860,Theft,Retail Theft,Restaurant,True,False,1432,14,32,22,06,1162783.0,1915955.0,2025,2025-04-11,41.925033406,-87.67728086,41.925033406,-87.67728086
13794649,JJ204637,2025-04-03,064Xx N Sheridan Rd,0860,Theft,Retail Theft,Department Store,True,False,2432,24,49,1,06,1167108.0,1942847.0,2025,2025-04-11,41.998734156,-87.660613118,41.998734156,-87.660613118
13799578,JJ205795,2025-04-03,022Xx E 70Th St,2820,Other Offense,Telephone Threat,Apartment,False,False,331,3,5,43,08A,1192259.0,1858985.0,2025,2025-04-11,41.76803565,-87.570833078,41.76803565,-87.570833078
13801516,JJ212780,2025-04-03,002Xx E Pershing Rd,0460,Battery,Simple,School - Public Grounds,False,False,212,2,3,35,08B,1178744.0,1879190.0,2025,2025-04-12,41.823798151,-87.619756522,41.823798151,-87.619756522
13795343,JJ205392,2025-04-03,099Xx S Green St,0620,Burglary,Unlawful Entry,Residence,False,False,2232,22,21,73,05,1172398.0,1838978.0,2025,2025-04-11,41.713593871,-87.644219602,41.713593871,-87.644219602
13794732,JJ204701,2025-04-03,041Xx W Roosevelt Rd,0560,Assault,Simple,Convenience Store,False,False,1132,11,24,29,08A,1148772.0,1894380.0,2025,2025-04-11,41.866111947,-87.72932209,41.866111947,-87.72932209
13795109,JJ204763,2025-04-03,021Xx W Roosevelt Rd,1305,Criminal Damage,Criminal Defacement,Commercial / Business Office,False,False,1233,12,28,28,14,1162319.0,1894696.0,2025,2025-04-11,41.866706758,-87.679581027,41.866706758,-87.679581027
13794711,JJ204656,2025-04-03,011Xx S Delano Ct W,0320,Robbery,Strong Arm - No Weapon,Small Retail Store,False,False,123,1,34,32,03,1175064.0,1895297.0,2025,2025-04-11,41.868080073,-87.632775022,41.868080073,-87.632775022
13794706,JJ204678,2025-04-03,004Xx S Financial Pl,0486,Battery,Domestic Battery Simple,Street,False,True,122,1,34,32,08B,1174950.0,1898324.0,2025,2025-04-11,41.876388908,-87.63310288,41.876388908,-87.63310288
13796046,JJ205862,2025-04-03,0Xx N State St,0860,Theft,Retail Theft,Department Store,False,False,112,1,34,32,06,1176364.0,1900524.0,2025,2025-04-11,41.882394062,-87.627844798,41.882394062,-87.627844798
13794784,JJ204819,2025-04-03,052Xx W Hirsch St,2820,Other Offense,Telephone Threat,Residence,False,True,2532,25,37,25,08A,1140991.0,1908809.0,2025,2025-04-11,41.905853594,-87.7575317,41.905853594,-87.7575317
13801544,JJ212681,2025-04-03,036Xx N Kedvale Ave,1310,Criminal Damage,To Property,Parking Lot / Garage (Non Residential),False,False,1731,17,30,16,14,1148201.0,1923926.0,2025,2025-04-12,41.947200166,-87.73065622,41.947200166,-87.73065622
13798974,JJ209201,2025-04-03,014Xx N Harding Ave,0890,Theft,From Building,Residence,False,False,2535,25,26,23,06,1149785.0,1909293.0,2025,2025-04-11,41.907015211,-87.725215285,41.907015211,-87.725215285
13794917,JJ205029,2025-04-03,006Xx N Wells St,0870,Theft,Pocket-Picking,Street,False,False,1832,18,42,8,06,1174621.0,1904610.0,2025,2025-04-11,41.89364542,-87.634122793,41.89364542,-87.634122793
13794908,JJ205003,2025-04-03,007Xx N Central Park Ave,0560,Assault,Simple,Residence,False,True,1112,11,27,23,08A,1152251.0,1904667.0,2025,2025-04-11,41.89427269,-87.71627879,41.89427269,-87.71627879
13794678,JJ204673,2025-04-03,119Xx S Halsted St,0460,Battery,Simple,Cta Bus,False,False,524,5,21,53,08B,1173139.0,1825780.0,2025,2025-04-11,41.67736022,-87.641893815,41.67736022,-87.641893815
13794701,JJ204725,2025-04-03,034Xx W 65Th St,0460,Battery,Simple,School - Public Grounds,False,False,823,8,14,66,08B,1154683.0,1861306.0,2025,2025-04-11,41.775236396,-87.708505149,41.775236396,-87.708505149
13804927,JJ214830,2025-04-03,100Xx W Balmoral Ave,0810,Theft,Over $500,Airport Building Non-Terminal - Non-Secure Area,False,False,1654,16,41,76,06,1108491.0,1934242.0,2025,2025-04-16,41.976182125,-87.876421145,41.976182125,-87.876421145
13794657,JJ204664,2025-04-03,058Xx S Michigan Ave,0560,Assault,Simple,Residence - Yard (Front / Back),True,False,232,2,20,40,08A,1178156.0,1866284.0,2025,2025-04-11,41.788396314,-87.622305368,41.788396314,-87.622305368
13796672,JJ207143,2025-04-03,008Xx W Sheridan Rd,0460,Battery,Simple,School - Public Building,False,False,1923,19,46,6,08B,1169949.0,1926105.0,2025,2025-04-11,41.952731972,-87.650652832,41.952731972,-87.650652832
13795619,JJ204679,2025-04-03,036Xx S Wabash Ave,0560,Assault,Simple,School - Public Building,False,False,213,2,3,35,08A,1177328.0,1880737.0,2025,2025-04-11,41.8280754,-87.624904486,41.8280754,-87.624904486
13794681,JJ204667,2025-04-03,122Xx S Michigan Ave,502R,Other Offense,Vehicle Title / Registration Offense,Street,True,False,532,5,9,53,26,1179053.0,1823673.0,2025,2025-04-11,41.671446021,-87.62031067,41.671446021,-87.62031067
13796389,JJ204693,2025-04-03,006Xx E Pershing Rd,1310,Criminal Damage,To Property,Residence,False,True,212,2,4,36,14,1180970.0,1879247.0,2025,2025-04-11,41.823903541,-87.611588441,41.823903541,-87.611588441
13794792,JJ204818,2025-04-03,021Xx E 67Th St,1477,Weapons Violation,Reckless Firearm Discharge,Apartment,False,False,331,3,5,43,15,1191472.0,1860962.0,2025,2025-04-11,41.773479799,-87.573653737,41.773479799,-87.573653737
13804815,JJ216531,2025-04-03,061Xx N Lincoln Ave,0860,Theft,Retail Theft,Small Retail Store,False,False,1711,17,50,13,06,1152804.0,1941021.0,2025,2025-04-15,41.994019837,-87.713281946,41.994019837,-87.713281946
13795904,JJ206190,2025-04-03,012Xx W Grenshaw St,0890,Theft,From Building,Residence,False,False,1231,12,28,28,06,1168386.0,1895143.0,2025,2025-04-11,41.867804417,-87.65729554,41.867804417,-87.65729554
13794726,JJ204714,2025-04-03,036Xx N Milwaukee Ave,0460,Battery,Simple,School - Public Building,False,False,1731,17,30,16,08B,1146726.0,1923676.0,2025,2025-04-11,41.946542477,-87.736084376,41.946542477,-87.736084376
13795693,JJ205783,2025-04-03,071Xx S Woodlawn Ave,0820,Theft,$500 And Under,Residence - Porch / Hallway,False,False,324,3,5,69,06,1185453.0,1857723.0,2025,2025-04-11,41.764735467,-87.595819524,41.764735467,-87.595819524
13794779,JJ204781,2025-04-03,001Xx N State St,0860,Theft,Retail Theft,Department Store,True,False,111,1,34,32,06,1176352.0,1900927.0,2025,2025-04-11,41.883500187,-87.627876698,41.883500187,-87.627876698
13798452,JJ209269,2025-04-03,013Xx W Fullerton Ave,0810,Theft,Over $500,Apartment,False,False,1932,19,32,7,06,1166801.0,1916058.0,2025,2025-04-11,41.925230739,-87.662513983,41.925230739,-87.662513983
